Headline,Source,Issue date,URL,Summary
5 Ugly Investments 'Everyone' Is Buying,SeekingAlpha,2025-05-12 02:33:54,https://finnhub.io/api/news?id=1f0836a1c02945fdf223aec14f1f8d10000dc3fbd773f1ebb4d9ca14aee213a0,"Even when you strongly disagree, it can be extremely valuable to consider opposing viewpoints. Click here for a detailed analysis."
"The Best Stocks to Invest $1,000 in Right Now",Yahoo,2025-05-11 22:10:00,https://finnhub.io/api/news?id=4d6c5bbe9de6056243abe1a29657a4b35fbf0b4aafa7b0f21cd8a82d4d312be1,"Major benchmarks are down this year amid concerns about import tariffs and their impact on economic growth.  The stock market may not seem like the friendliest place for investors right now, with the three major benchmarks -- the S&P 500, the Dow Jones Industrial Average, and the Nasdaq Composite -- down since the start of the year.  Worries about President Donald Trump's plan to impose tariffs on imports have halted the positive momentum that carried indexes over the past two years."
The ‘Magnificent Seven’ are back in the stock market’s driver’s seat — but are they still a buy?,MarketWatch,2025-05-11 21:31:00,https://finnhub.io/api/news?id=4b119023f3686cb538d363e4812389a136801f37bdfda5e0207dcc2e8b53edbd,The ‘Magnificent Seven’ are back in the stock market’s driver’s seat — but are they still a buy?
NVIDIA Corporation (NVDA): Among the Best Stocks to Buy According to Jim Simons’ Renaissance Technologies,Yahoo,2025-05-11 20:49:18,https://finnhub.io/api/news?id=176473fe922e25c6a28c618d0dda2c42dc6e02bf629c528126879523bc2e6f12,"We recently published a list of 15 Best Stocks to Buy According to Jim Simons’ Renaissance Technologies In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against other best stocks to buy according to Jim Simons’ Renaissance Technologies. Even after his passing in 2024, billionaire investor and mathematician […]"
Should You Buy Nvidia Before May 19?,Yahoo,2025-05-11 19:15:00,https://finnhub.io/api/news?id=a9c64579d9fd3cf11b7f8d88b0c203408c61c67fab177f4f5a1629e0db62d784,"Nvidia is a favorite among customers building artificial intelligence platforms, which has helped the stock soar.  In recent weeks, though, Nvidia shares have slipped amid import tariffs and economic worries.  Investors will be on the lookout for Nvidia news on May 19."
Prediction: This Artificial Intelligence (AI) Semiconductor Stock Will Soar After May 28,Yahoo,2025-05-11 16:21:00,https://finnhub.io/api/news?id=3c76217b10de12329e92c7ea833c813288514e531155b4e4d972becda5aaee36,Most of the major players in the AI landscape have already delivered their Q1 earnings reports -- but Nvidia's results are still to come.
"USA: A Historical Underperformer, But Value-Orientation Might Be Appealing",SeekingAlpha,2025-05-11 12:16:06,https://finnhub.io/api/news?id=330eb9cea95f5b959d5f4ac1f33fedd5eb9041aab60c9cb5fe41f387790bcc3a,High-yield Liberty All-Star Equity Fund offers 9.20% yield with diversification. Discover its potential & whether it fits your income strategy.
Stock Splits Revisited: Here's How 3 High-Profile Stocks Have Performed Since Their Splits.,Yahoo,2025-05-11 12:00:00,https://finnhub.io/api/news?id=cb12795a5e54aacfdf67568a319e6cfd8c7d5fef223b579f92892b776dff7d59,"Nvidia has grown revenue, net income, and earnings per share around 35% over the last year.  Markets have cheered Broadcom's first-ever stock split.  Investors should blame a steep valuation for Palo Alto Networks' post-split slide."
Invesco Summit Fund Q1 2025 Commentary,SeekingAlpha,2025-05-11 11:35:00,https://finnhub.io/api/news?id=a710fc90fb51204a1df19c2c41a5436e72f8c6a1ff5fa52303cebd30469c24f9,"Equity markets reacted to uncertainty caused by tariff policy, US government upheaval and concerns about overspending on artificial intelligence."
"Nvidia: HOLD, Despite Market Cap Of Chip-Makers Likely To Double",SeekingAlpha,2025-05-11 09:27:44,https://finnhub.io/api/news?id=f9d55e90a62947dc153c1291934df14f2f5efb4776e469d7db4379aefff69f08,"I have spent two years studying AI and semiconductor stocks, which are early beneficiaries of the AI trend, complicating fair value assessments."
Invesco Rising Dividends Fund Q1 2025 Commentary,SeekingAlpha,2025-05-11 07:55:00,https://finnhub.io/api/news?id=bf955552c441d518d76e864185d0200258299f88dd804d57eba04e3a83d94f8c,The fund outperformed the Russell 1000 Index due to strong stock selection and active sector allocations.
Invesco Equally-Weighted S&P 500 Fund Q1 2025 Commentary,SeekingAlpha,2025-05-11 06:41:00,https://finnhub.io/api/news?id=9384f087f2f2e4fe60bbe17fcf10ab4e24ff1c44d485209670a64ee1757b0ce3,The fundâs underweights and stock selection in the information technology and consumer discretionary sectors had the largest positive effects on relative return.
Nvidia: The Drama Is Over - Back To $150 By Year-End,SeekingAlpha,2025-05-11 05:29:00,https://finnhub.io/api/news?id=65f127e7457ba22d656e7d734c6e6a78f5c6490c8450fb89824e6b664bdc1f3e,"Nvidia is up 5% since April 15 as U.S. growth outweighs China risks, with strong H20 sales and valuation upside still in play. See why NVDA stock is a strong buy."
Invesco Charter Fund Q1 2025 Commentary,SeekingAlpha,2025-05-11 03:45:00,https://finnhub.io/api/news?id=47c67780031ae9f1e8e62e138a47a2d4e20de28c34c16e13734a28f4ee43325b,"Outperformance mainly resulted from stock selection in the consumer discretionary, health care and energy sectors."
Invesco Global Core Equity Fund Q1 2025 Commentary,SeekingAlpha,2025-05-11 03:35:00,https://finnhub.io/api/news?id=3ec49e95ea4cf2c14535a16afd656063b8e9019484ee3f2d8415d2e4f425b1de,Optimism that followed President Trumpâs election has given way to fear and uncertainty. Read more here.
The Classic 60/40 Portfolio Has Lost Fans. They’re Intrigued by 25/25/25/25.,MarketWatch,2025-05-11 03:00:00,https://finnhub.io/api/news?id=3cc4b0ae72b006d6a6de89492fba408ba81e9d46c169ad1e38068ee0185a4959,The Classic 60/40 Portfolio Has Lost Fans. They’re Intrigued by 25/25/25/25.
30 AI stocks that could surge up to 73% — and are loved by a bullish tech analyst,MarketWatch,2025-05-10 08:30:00,https://finnhub.io/api/news?id=d3b045daf208ae45c5e03ff89465e64d81e7aef1125bcb88e36d490b59d68c8a,30 AI stocks that could surge up to 73% — and are loved by a bullish tech analyst
EOS: Market Volatility Creating Better Opportunities,SeekingAlpha,2025-05-10 06:28:08,https://finnhub.io/api/news?id=5108caf4515dd6055bbf824b7b75978cf950e8e631f06bbbba7cc00857ee8ce1,Eaton Vance EOS Fund's tech exposure and 8.3% yield make it a strong income play despite recent challenges. Read here for an analysis of EOS CEF.
Tariff Tango Keeps Feet Still,SeekingAlpha,2025-05-09 23:10:00,https://finnhub.io/api/news?id=afcdcc038b6e6df429da42cde1dd3c21013ed8ffdfdd83d17ff3e4a579488b4e,"Hints of tariff relief danced through the headlines, but with more hemming than harmony, investors kept their feet mostly still."
Sector Update: Tech Stocks Mixed Late Afternoon,Yahoo,2025-05-09 19:57:06,https://finnhub.io/api/news?id=0592263fa25502d707c323eecfd40d22a5fb539de3d6dc7a4e6fc38ba22622e4,"Tech stocks were mixed late Friday afternoon, with the Technology Select Sector SPDR Fund (XLK) shed"
"AI Stocks Are Back (MSFT, NVDA, PLTR)",Yahoo,2025-05-09 19:53:00,https://finnhub.io/api/news?id=4de67afe6cdea3e563203ae9c0b9e323644050b2612057cdfcefdc288fe40ab7,"Microsoft, Palantir Technologies and Nvidia remain some of the best ways to gain exposure to the AI boom."
"Should You Buy, Hold, or Sell RGTI Stock Before Q1 Earnings?",Yahoo,2025-05-09 19:00:00,https://finnhub.io/api/news?id=77ab8967244cb6a836e1a8810b925abc3db720818f7ff994507793e1d825d798,Rigetti Computing's first-quarter 2025 performance is expected to have benefited from advancements in quantum computing technology and expanded global partnerships.
Jim Cramer on NVIDIA (NVDA): Bears ‘Getting Gored By The Bulls’,Yahoo,2025-05-09 18:42:59,https://finnhub.io/api/news?id=609964ccec873a64606c6ce8c09673058d347a5e0ba99ee4bba3e7bcd067abbf,"We recently published a list of 10 Jim Cramer Stocks to Watch as US-China Prepare to Begin Talks. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against other stocks that Jim Cramer discussed. The optimism over US-China trade talks is increasing as the US Treasury Secretary is […]"
Sector Update: Tech Stocks Mixed in Friday Afternoon Trading,Yahoo,2025-05-09 18:02:50,https://finnhub.io/api/news?id=90f8053d943c2d1d3286792e42768739f626da50d48d3306d4bbeb99323bde5b,"Tech stocks were mixed Friday afternoon, with the Technology Select Sector SPDR Fund (XLK) decreasin"
"Trump announces trade deal, BoE lowers Bank Rate: Morning Buzz",Yahoo,2025-05-09 16:01:58,https://finnhub.io/api/news?id=3d679e2bbf69df827023942551a62ea3b73f3549da3883eb296ee03f723ad23b,"The major averages were sharply higher near noon amid increased optimism around trade, as well as a decrease in U.S. initial jobless claims for the week ended May 3. President Trump announced a new trade deal with Great Britain, has said the U.S. intends to “make a deal with Europe,” and appears open to lowering tariffs on China after talks with the country this weekend. In central bank news, the Bank of England lowered its Bank Rate just a day after the U.S. Federal Reserve kept the federal fun"
AMD Q1: You Still Have Time To Buy Before The Sentiment Shift,SeekingAlpha,2025-05-09 15:53:08,https://finnhub.io/api/news?id=991aafbcee9a04d93c2b0668b469695eb3a8fe9e733f83a52d03c6d102dc6305,"Advanced Micro Devices, Inc.'s AI-driven growth, macroeconomic tailwinds, and U.S. deregulation present a $200 target opportunity. Click for my AMD update."
US Department of Labor closes investigation into Scale AI,Finnhub,2025-05-09 15:48:10,https://finnhub.io/api/news?id=19777e7b745c2e9d79648b4fbdaf5916a0abb632ef440f878feef16adcf54f1b,"The U.S. Department of Labor has closed its investigation into Scale AI's compliance with the Fair Labor Standards Act, a person familiar with the matter told Reuters on Friday. The..."
"US Department of Labor drops investigation into Scale AI, TechCrunch reports",Finnhub,2025-05-09 15:48:10,https://finnhub.io/api/news?id=3a38534f5b842bbe00d422c96ce28cade41487d58df6c5ccd7aef2125c162184,"The U.S. Department of Labor stopped its investigation into Scale AI's compliance with the Fair Labor Standards Act, TechCrunch reported on Friday, citing a source directly familiar with the matter...."
"Nvidia downgrades chip, Cloudflare outlook, Affirm disappoints",Yahoo,2025-05-09 14:52:12,https://finnhub.io/api/news?id=5634f3c0905387a0d8b90eac8989157af55ff9ee23e5b4aea8919357df8990b4,"Nvidia (NVDA) is reportedly planning to downgrade its H20 chip available for sale in China, according to Reuters, as a way to get around US curbs on global AI chip exports. Cloudflare (NET) reaffirms its full-year outlook while seeing its revenue rise over 26% year-over-year in its first quarter earnings print. Lastly, Affirm (AFRM) disappoints Wall Street on its latest guidance figure. To watch more expert insights and analysis on the latest market action, check out more Catalysts here."
AMD: Catalysts Align Ahead Of A 2025 Inflection Point,SeekingAlpha,2025-05-09 14:49:01,https://finnhub.io/api/news?id=dbd7cb8e056f7c993f3361fdd138ee56570fc981c3fa4465241ec922651d00f4,"Advanced Micro Devices has an undervalued stock and strong fundamentals, driven by growth catalysts and strategic moves. Click here to read why AMD is a Buy."
Nvidia Stock Falls. Why a New AI Chip Won’t Fix Its China Problems.,Yahoo,2025-05-09 14:43:00,https://finnhub.io/api/news?id=db8e799b9278b08692eb42b65800dbdc347b66a2fa1a1c4dfbc740796fe02311,Nvidia might bring out a new artificial-intelligence processor for the Chinese market but it is vulnerable to competition.
CoreWeave in talks for $1.5B debt deal after IPO misfire,Yahoo,2025-05-09 14:41:03,https://finnhub.io/api/news?id=bcb92c4b6595b691726b6d096cd3279749ca1a9def5ae90a154f83359aa95e11,"(Bloomberg) -- After a heavily scaled down initial public offering, CoreWeave Inc. is in discussions to raise about $1.5 billion in debt, according to a person with knowledge of the matter.Most Read from BloombergIs Trump’s Plan to Reopen the Notorious Alcatraz Prison Realistic?As Trump Reshapes Housing Policy, Renters Face Rollback of RightsVail to Borrow Muni Debt to Ease Ski Resort Town Housing CrunchNYC Warns of 17% Drop in Foreign Tourists Due to Trump PoliciesWhat’s Behind the Rise in Seri"
Trump Trade: President expected to announced trade deal with U.K.,Yahoo,2025-05-09 14:31:23,https://finnhub.io/api/news?id=4552f46411975d512c0c3da503f1a3b3957b4128f66eecbbdd1fede4d39b3234,"Catch up on the top industries and stocks that were impacted, or were predicted to be impacted, by the comments, actions and policies of President Donald Trump with this daily recap compiled by The Fly: U.K. DEAL: President Trump is expected to announce a comprehensive trade deal with the U.K. President Trump said via Truth Social, “The agreement with the United Kingdom is a full and comprehensive one that will cement the relationship between the United States and the United Kingdom for many yea"
"The Zacks Analyst Blog Highlights NVIDIA, Abbott Laboratories, Linde and Tredegar",Yahoo,2025-05-09 14:01:00,https://finnhub.io/api/news?id=2fdf88958f944c648a66761e1f235c1fdf8493f248c1361daa63bdd0d3330b85,"NVIDIA, Abbott Laboratories, Linde and Tredegar are part of the Zacks top Analyst Blog"
NVIDIA Corporation (NVDA) – Datacenter Growth Offers Huge Upside Potential,Yahoo,2025-05-09 13:20:09,https://finnhub.io/api/news?id=d37e1256ae8333a2160ab1d611d4a1e44d7b0db3c08edf94cd37836eddcebbbe,"We recently published a list of 10 AI Stocks on Wall Street’s Radar Right Now. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against other AI stocks on Wall Street’s radar right now. According to a state media report, China’s President Xi Jinping has pledged “self-reliance and […]"
"UnitedHealth, IBM share losses lead Dow's 217-point fall",MarketWatch,2025-05-09 12:49:00,https://finnhub.io/api/news?id=9ad824cb604c94a79217ee42de7839cf6a3695f37e3578b69a91f72658cd6cdb,"UnitedHealth, IBM share losses lead Dow's 217-point fall"
"Marvell: Share Price Cut In Half, Is It Attractive?",SeekingAlpha,2025-05-09 12:41:53,https://finnhub.io/api/news?id=bfb80758982624b9e07394b562587bb7dad95c71442f542a24d4c0d7bf002f83,"Marvell Technology's valuation and long-term growth potential make it a solid investment, despite recent underperformance. Click to find out why MRVL is a Hold."
Nvidia to Launch China-Focused H20 AI Chip Amid U.S. Trade Curbs,Yahoo,2025-05-09 12:31:33,https://finnhub.io/api/news?id=ec1880c58579b5ae8c2f3ad4dad0d8646eecde6ef1f67f19b276cc28fb75f73e,Nvidia Prepares China-Ready H20 Chip to Dodge U.S. Export Limits
"Nvidia Dipped In Early '25, But It's Bouncing Back And Topped Key Benchmarks Since Early April",Yahoo,2025-05-09 12:30:00,https://finnhub.io/api/news?id=f3b9d1d7129d49c6661e1ccfe7598023d1ea8f540a438b0abf03267a44b4d214,"Artificial intelligence chip king Nvidia rose above its 21-day average on April 25, topped its 50-day on May 1 and continued to climb.  After getting hit earlier this year due to concerns about AI chip growth slowing amid rising competition, and possible tariff repercussions, Nvidia has risen since late April.  The jump puts Nvidia just below a key benchmark."
Palantir and 29 Other Stocks for the Next Phase of the AI Trade,Yahoo,2025-05-09 11:49:00,https://finnhub.io/api/news?id=344c162c9e02cc07c07e0bed61395d8d729aac3cd0522d70f7b04074d8bf5b74,"While tariffs have caused tech stocks to bend, they won’t break, a longtime bull says.  The technology sector has been one of the harder-hit areas during the 2025 market downturn.  Perhaps most obviously, the artificial intelligence genie can’t be put back in the bottle."
NVIDIA Corporation (NVDA): Among Paul Tudor Jones’ Stock Picks with Huge Upside Potential,Yahoo,2025-05-09 11:41:27,https://finnhub.io/api/news?id=6f974ef91a42748789687984d77a73da5a4b276a4e14a84513babfd73d7bf6be,"We recently published an article titled Billionaire Paul Tudor Jones’ 10 Stocks Picks with Huge Upside Potential. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against Paul Tudor Jones’ other stock picks with huge upside potential. It’s all gloomy regardless of what US President Donald Trump does. That’s […]"
This Week In AI Chips - AI Meets Blockchain: Revolutionizing On-Chain Gaming,Yahoo,2025-05-09 11:37:34,https://finnhub.io/api/news?id=587696f00af1de62d78d0a73c7ec97a5aebe237807759e1f1dfd08f0868be69f,"The recent launch of House of TEN marks a significant milestone in the world of AI chips and blockchain technology, showcasing the first fully on-chain poker platform with autonomous AI agents. This development highlights the convergence of AI-native iGaming and blockchain, addressing challenges around privacy, randomness, and autonomous processing without off-chain dependencies. Built on TEN's encrypted Layer 2, the platform offers a groundbreaking experience where AI agents engage in..."
Wolfspeed Gets Price Target Cut and Downgrade to Sell. The Chip Maker’s Stock Plunges.,MarketWatch,2025-05-09 10:46:00,https://finnhub.io/api/news?id=b46f6158ccc0f22ffe468659e4cad8b61a531536c08a8cfa07cdf086cdd0a3b7,Wolfspeed Gets Price Target Cut and Downgrade to Sell. The Chip Maker’s Stock Plunges.
PGIM Jennison Blend Fund Q1 2025 Commentary,SeekingAlpha,2025-05-09 11:30:00,https://finnhub.io/api/news?id=f4b5f0e6516949d2c6f094c1549d294374f3a2284bb92a0b96dbe1b00bbada6e,The PGIM Jennison Blend Fund underperformed the -4.7% return of the Russell 3000 Index during the quarter.
"Dow, S&P 500 and Nasdaq erase early gains as Alphabet, Nvidia slide",MarketWatch,2025-05-09 10:38:49,https://finnhub.io/api/news?id=d882d10041803230c5c3fdd8e7f092ad43fd7d0bf6cc2535f234c629ce99e96b,"Dow, S&P 500 and Nasdaq erase early gains as Alphabet, Nvidia slide"
US senator introduces bill calling for location-tracking on AI chips to limit China access,Finnhub,2025-05-09 10:32:10,https://finnhub.io/api/news?id=747be511ee7c0cbc97d4003bf2f9e2b79f1c4be5d1e6836067f0d34340fe0159,"A U.S. senator introduced a bill onFriday that would direct the Commerce Department to requirelocation verification mechanisms for export-controlled AI chips,in an effort to curb China's access to..."
TSMC Stock Rises as Sales Surge. What It Means for the AI Trade.,MarketWatch,2025-05-09 10:03:00,https://finnhub.io/api/news?id=b7277609ff99577cfa68d497ad6795e80400be5323af585c70f26eadc03149eb,TSMC Stock Rises as Sales Surge. What It Means for the AI Trade.
Ethereum leads way as large cryptocurrencies post gains,MarketWatch,2025-05-09 10:00:00,https://finnhub.io/api/news?id=36764711d7cfd4201001fbdf4abd7226c541adf3f1a03d17fa3aa8e404260f8d,Ethereum leads way as large cryptocurrencies post gains
Nvidia to release downgraded H20 chip in China,Yahoo,2025-05-09 09:48:49,https://finnhub.io/api/news?id=01618a9df003205e8e944def5345d57681ff6b21305cefb5983484af389cf9e9,"Planned to be released in July 2025, the modified AI chip is expected to allow customers to adjust module configuration to meet specific needs."
Invesco Main Street Fund Q1 2025 Commentary,SeekingAlpha,2025-05-09 09:20:00,https://finnhub.io/api/news?id=2532fe9bad2b16b55a3d6f44dfe8ca7dcff42653956ffc6a5655eb6315aff9f2,"Underperformance mainly resulted from stock selection in information technology, industrials and materials."
Nvidia Stock Rises. Why It’s Ending a Good Week With More Gains.,Yahoo,2025-05-09 09:19:00,https://finnhub.io/api/news?id=c5a7400b4a9735541ec52528a2791c4bcbcb2226d8ad0eb549a9870d86c4c49e,"Nvidia  stock rose early Friday as the artificial intelligence chip maker looked set to end a strong week with more gains, keeping its recent momentum going.  Shares, which are up 2.5% this week through Thursday’s close, rose 0.4% to $117.88 in premarket trading.  Nvidia stock has jumped 7.8% so far in May amid renewed optimism over trade and tariffs."
Hard To Imagine Retirement Income Portfolio Without These 2 Picks,SeekingAlpha,2025-05-09 09:15:00,https://finnhub.io/api/news?id=5277e773f93b325be9d0ac22ab9028df5bba20d599888d40bac39c0485924bcb,"BDCs, REITs, MLPs & CEFs offer yield, but fall short on growth and diversification. Read about 2 picks that tackle both for income-focused investors."
Warren Buffett Grew Berkshire Into a $1 Trillion Company. Can Greg Abel Take It to $2 Trillion?,Yahoo,2025-05-09 09:15:00,https://finnhub.io/api/news?id=aa0bf09014cfeeb9fd5e1b2b833e87ae82bd48c36959b0bc5210715b6a0cc2cc,Berkshire Hathaway will have a far easier time joining the $2 trillion club than the $1 trillion club.  Three factors can drive Berkshire's stock price higher.  Berkshire isn't as cheap as it used to be.
AMD: The Wake-Up Call Is Coming,SeekingAlpha,2025-05-09 09:05:57,https://finnhub.io/api/news?id=e018be7fff6a90c1bf3d76a8f798cc95a982c9a04f089fc4f3b5b575046e6668,"Advanced Micro Devices saw Data Center revenue surge 57% with strong margins, signaling major AI upside. Learn why AMD stock is a strong buy."
"Trending tickers: TSMC, Lyft, Coinbase, Pinterest and IAG",Yahoo,2025-05-09 09:04:12,https://finnhub.io/api/news?id=2775557061eadd86810fa4f3866cea0a19071b4c44eec4fab9c337a7c868104f,The latest investor updates on stocks that are trending on Friday.
3 Reasons Nvidia Stock Is Still a Top Artificial Intelligence Buy Right Now,Yahoo,2025-05-09 08:55:00,https://finnhub.io/api/news?id=011f43b97eae4c5210ea3a0ff7322b84e58541ccb94cf3d48fe901f37a556969,"Nvidia stock is down in 2025, but the recent developments in the AI hardware market could drive a comeback.  Nvidia's largest customers are on track to spend a lot of money to shore up their AI infrastructure this year.  The stock's valuation and solid earnings growth potential make it a no-brainer buy right now."
Google Stock Had a Bad Week. Why We’re Sticking With Our Alphabet Pick.,MarketWatch,2025-05-09 08:51:00,https://finnhub.io/api/news?id=dc84083ff49805fbacc05240fd64d53b2f1229dcee68ee0a82cdaee70a3e59ae,Google Stock Had a Bad Week. Why We’re Sticking With Our Alphabet Pick.
NVIDIA Corporation (NVDA): Among Billionaire Quants’ Two Sigma’s Stock Picks with Huge Upside Potential,Yahoo,2025-05-09 08:28:03,https://finnhub.io/api/news?id=52463380e55fb81a2aaec0257abc0abcee83fa972d95537f53fa4ef7d0447cef,"We recently published a list of Billionaire Quants’ Two Sigma’s 10 Stock Picks with Huge Upside Potential. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against other billionaire quants’ two sigma’s stock picks with huge upside potential. Two Sigma Advisors is one of the leading players in the […]"
Auxier Asset Management Spring 2025 Market Commentary,SeekingAlpha,2025-05-09 08:20:00,https://finnhub.io/api/news?id=eba777e4c008d93312871c2306318ee5bda74619c6da74df56a0510c240eeb0e,The first quarter was turbulent as the market braced for uncertainties brought on by a new administration and the potential impacts of increased tariffs.
Nvidia Stock Stalls. Why a New AI Chip Won’t Fix Its China Problems.,MarketWatch,2025-05-09 08:13:00,https://finnhub.io/api/news?id=1d4b10ca5faf425f84a8868a49e1211471e311019ad579bc8efd7b5978ee8d71,Nvidia Stock Stalls. Why a New AI Chip Won’t Fix Its China Problems.
AEye Inc (LIDR) Q1 2025 Earnings Call Highlights: Strategic Milestones and Financial ...,Yahoo,2025-05-09 07:48:58,https://finnhub.io/api/news?id=7e0999c204dae13510c275f694a93dfd6fcf33af158ae5b6c080aeaaf1ebd1fb,"AEye Inc (LIDR) advances with Apollo LiDAR production and Nvidia integration, while navigating cash burn and market uncertainties."
Better AI Dividend Stock: Nvidia or Dominion,Yahoo,2025-05-09 07:42:00,https://finnhub.io/api/news?id=6c8e27cb3e03564eda03760aa2f760e3ccd01ed8e464078152d07ca8ff3f612a,"Nvidia is a leading maker of the chips used to power artificial intelligence.  Dominion Energy is a high-yield electric utility, but it happens to operate in a region seeing huge AI growth.  Nvidia (NASDAQ: NVDA) is pretty much the poster child of the AI industry, with Wall Street hanging on every word the management says."
2 Magnificent Seven Stocks that are Screaming Buys Today,Yahoo,2025-05-09 07:10:00,https://finnhub.io/api/news?id=08585364b896c2a15b9f89e919740c80fc66d34e0d5f15d9e31975fee2d96611,"Magnificent Seven stocks led gains in the S&P 500 last year and might have seemed too expensive for some investors.  The Magnificent Seven players have been aggressively investing in AI, and many of them are leaders in the field, generating billions of dollars in revenue from the technology.  President Donald Trump announced a plan for tariffs on imports -- and the concern is that will lead to higher prices on a wide variety of goods and eventually that situation will weigh on the consumer's wallet and corporate earnings."
MORNING BID AMERICAS-Tariff rollback hopes rising,Finnhub,2025-05-09 06:53:29,https://finnhub.io/api/news?id=d9f3859f0056c2dc24664df3cc31339677e541b67cca89785cffd03bd4058463,"What matters in U.S. andglobal markets todayBy Mike Dolan, Editor-At-Large, Financial Industry and FinancialMarkets It's Friday, so today I'll provide a quick overview..."
TSMC April Sales Surge After US Tariffs Spur Device Rush Orders,Yahoo,2025-05-09 05:38:48,https://finnhub.io/api/news?id=9b1b5f4291556dd4bba6a8cba74346c93cdd30cfee6159a2d10084560dbf5600,"(Bloomberg) -- Taiwan Semiconductor Manufacturing Co.’s revenue jumped 48% in April, underscoring how electronics firms scrambled to acquire essential components before global tariffs took effect. Most Read from BloombergIs Trump’s Plan to Reopen the Notorious Alcatraz Prison Realistic?As Trump Reshapes Housing Policy, Renters Face Rollback of RightsVail to Borrow Muni Debt to Ease Ski Resort Town Housing CrunchNYC Warns of 17% Drop in Foreign Tourists Due to Trump PoliciesLA Mayor Credits Trump"
"Exclusive-Nvidia modifies H20 chip for China to overcome US export controls, sources say",Yahoo,2025-05-09 04:03:21,https://finnhub.io/api/news?id=e9852001245d0393b201276da110963c39827e530f40a46336acf43f56423cbb,"BEIJING (Reuters) -Nvidia plans to release a downgraded version of its H20 artificial intelligence chip for China in the next two months, following U.S. export restrictions on the original model, three sources familiar with the matter told Reuters.  The U.S. chipmaker has notified major Chinese customers, including leading cloud computing providers, that it aims to release the modified H20 chip in July, two of the sources said.  The downgraded H20 represents Nvidia's latest attempt to maintain its presence in one of its most crucial markets in the face of Washington's expanding efforts to restrict China's access to advanced semiconductor technology."
"Nvidia modifies H20 chip for China to overcome US export controls, sources say",Yahoo,2025-05-09 04:03:21,https://finnhub.io/api/news?id=9c76af5fc147231348ff8a23df5c40fa1d268500645b2d30d0ee6a2f7b25f01f,"BEIJING (Reuters) -Nvidia plans to release a downgraded version of its H20 artificial intelligence chip for China in the next two months, following U.S. export restrictions on the original model, three sources familiar with the matter told Reuters.  The U.S. chipmaker has notified major Chinese customers, including leading cloud computing providers, that it aims to release the modified H20 chip in July, two of the sources said.  The downgraded H20 represents Nvidia's latest attempt to maintain its presence in one of its most crucial markets in the face of Washington's expanding efforts to restrict China's access to advanced semiconductor technology."
NVIDIA Corporation (NVDA): Among Chris Rokos’ Stock Picks with Huge Upside Potential,Yahoo,2025-05-09 02:52:53,https://finnhub.io/api/news?id=0d2773fb299ce7fa4f2030c5a819de95c059c013044b2cac7975be8f7ebc99de,"We recently published an article titled Billionaire Chris Rokos’ 10 Stock Picks with Huge Upside Potential. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against Chris Rokos’ other stock picks with huge upside potential. One of the traits that define investors who become billionaires is the ability […]"
AMD vs. Nvidia: Which Artificial Intelligence Stock Should You Buy on the Dip?,Yahoo,2025-05-09 00:15:00,https://finnhub.io/api/news?id=3ec840bb15243ca4ef7cd84a6a374c2c23724558448e34165d95780616c4d9dd,"Advanced Micro Devices and Nvidia are two chipmakers with a lot of potential growth ahead due to artificial intelligence.  Has the excitement surrounding artificial intelligence (AI) stocks cooled off?  Many top AI stocks are down this year, including Advanced Micro Devices (NASDAQ: AMD), better known as just AMD, and Nvidia (NASDAQ: NVDA)."
NVIDIA Corp. (NVDA): Among Billionaire Bruce Kovner’s Stock Picks with Huge Upside Potential,Yahoo,2025-05-08 23:19:14,https://finnhub.io/api/news?id=825754c3b79c43c0b7b1970a3b1301f4884c993b79d7033c3071ca768f9371e0,"We recently published a list of Billionaire Bruce Kovner’s 10 Stock Picks with Huge Upside Potential. In this article, we are going to take a look at where NVIDIA Corporation (NASDAQ:NVDA) stands against other stock picks with huge upside potential. Bruce Kovner founded Caxton Associates in 1983, a New York-based trading and investment firm that was formed […]"
Veteran Wall Street trader's move will surprise Nvidia investors,Yahoo,2025-05-08 23:10:13,https://finnhub.io/api/news?id=85617fdbe761809c3709df288c5e0768963c18eeeb7bfc38fded22b59aa9b625,The lead portfolio manager for TheStreet Pro Portfolio talks investing with a market veteran.
"One of the Largest Teacher Pension Funds in the U.S. Sold Nvidia, Tesla, and Apple and Piled Into a Popular Pharmaceutical Stock Up 395% Over the Last 5 Years",Yahoo,2025-05-08 22:05:00,https://finnhub.io/api/news?id=5d392742071548b8224b9008d7e0baf3a5616626b914afc038cfb18b19b23e41,"It's always a good idea for retail investors to take a look at what professional investors are doing.  With the second quarter of 2025 now over a month old, many investment funds will soon begin disclosing what stocks they held at the end of the first quarter, essentially providing investors a glimpse of what they bought and sold.  It's a particularly interesting time to see how large institutional funds invested early in the year, given all of the volatility."
